employee_id,year_month,org_unit,tasks,hours,velocity,quality_mean,on_time_ratio,customer_impact
203,2008-12,IT,310,477.1,227,0.904,0.787,840
203,2009-01,IT,310,449.8,636,0.895,0.86,1007
203,2009-02,IT,280,382.6,362,0.867,1.0,347
203,2009-03,IT,310,395.6,128,0.841,0.847,273
203,2009-04,IT,300,437.1,440,0.666,0.909,640
203,2009-05,IT,310,359.7,147,0.943,0.909,723
203,2009-06,IT,300,428.5,469,0.988,0.884,662
203,2009-07,IT,310,340.1,529,0.901,0.926,766
203,2009-08,IT,310,473.8,468,0.904,0.872,1314
203,2009-09,IT,300,388.1,384,0.899,0.93,828
203,2009-10,IT,310,400.2,322,0.842,0.949,648
203,2009-11,IT,300,458.0,342,0.924,0.767,706
203,2009-12,IT,310,446.0,35,0.776,0.846,517
203,2010-01,IT,310,359.3,319,0.887,0.908,449
203,2010-02,IT,280,497.2,367,0.911,0.859,942
203,2010-03,IT,310,530.8,332,0.798,0.834,270
203,2010-04,IT,300,402.5,515,0.878,0.845,575
203,2010-05,IT,310,360.2,216,0.745,0.88,532
203,2010-06,IT,300,362.1,161,0.83,0.926,907
203,2010-07,IT,310,516.8,401,0.874,0.918,837
203,2010-08,IT,310,432.6,305,0.875,0.994,238
203,2010-09,IT,300,349.9,233,0.775,0.926,520
203,2010-10,IT,310,605.9,360,0.887,0.845,671
203,2010-11,IT,300,522.6,324,0.833,0.891,116
203,2010-12,IT,310,327.9,458,0.959,0.98,1094
203,2011-01,IT,310,397.9,288,0.768,0.847,810
203,2011-02,IT,280,467.1,204,0.822,0.946,563
203,2011-03,IT,310,492.7,312,0.894,0.87,377
203,2011-04,IT,300,478.7,595,0.795,0.901,146
203,2011-05,IT,310,572.6,218,0.869,0.895,437
203,2011-06,IT,300,578.7,210,0.898,1.0,809
203,2011-07,IT,310,389.2,275,0.739,0.785,294
203,2011-08,IT,310,519.7,362,0.859,0.924,658
203,2011-09,IT,300,427.1,327,0.795,0.943,331
203,2011-10,IT,310,540.1,628,0.778,0.943,761
203,2011-11,IT,300,585.7,706,0.824,0.88,516
203,2011-12,IT,310,565.1,202,0.755,0.933,309
203,2012-01,IT,310,510.9,210,0.982,0.88,1033
203,2012-02,IT,290,446.5,301,0.853,0.868,585
203,2012-03,IT,310,360.4,341,0.802,0.947,140
203,2012-04,IT,300,369.5,362,0.845,0.958,693
203,2012-05,IT,310,476.7,435,0.841,0.906,681
203,2012-06,IT,300,530.2,130,0.804,0.943,593
203,2012-07,IT,310,382.8,414,0.826,0.955,675
203,2012-08,IT,310,493.4,258,0.816,0.903,351
203,2012-09,IT,300,328.8,424,0.854,0.905,831
203,2012-10,IT,310,315.8,357,0.767,0.945,406
203,2012-11,IT,300,338.7,591,0.907,0.849,653
203,2012-12,IT,310,397.8,301,0.94,0.897,1188
203,2013-01,IT,310,597.7,322,0.841,0.914,820
203,2013-02,IT,280,439.0,267,0.829,0.897,769
203,2013-03,IT,310,406.5,240,0.949,0.795,844
203,2013-04,IT,300,464.4,443,0.809,0.952,747
203,2013-05,IT,310,608.5,140,0.824,0.905,1253
203,2013-06,IT,300,402.2,287,0.864,0.902,639
203,2013-07,IT,310,333.8,353,0.776,0.897,601
203,2013-08,IT,310,321.0,0,0.714,0.868,842
203,2013-09,IT,300,592.3,298,0.922,0.859,464
203,2013-10,IT,310,534.6,364,0.798,0.873,429
203,2013-11,IT,300,452.9,215,0.719,0.893,555
203,2013-12,IT,310,421.6,503,0.832,0.857,556
203,2014-01,IT,310,530.6,383,0.888,0.941,946
203,2014-02,IT,280,283.4,211,0.999,0.951,674
203,2014-03,IT,310,509.6,502,0.821,0.872,682
203,2014-04,IT,300,432.9,197,0.804,0.951,971
203,2014-05,IT,310,396.0,221,0.832,0.851,324
203,2014-06,IT,300,517.7,283,0.912,0.941,162
203,2014-07,IT,310,454.7,243,0.809,0.889,596
203,2014-08,IT,310,403.1,395,0.809,0.843,873
203,2014-09,IT,300,327.0,354,0.812,0.963,755
203,2014-10,IT,310,334.8,0,0.805,0.89,700
203,2014-11,IT,300,425.6,45,0.856,0.856,539
203,2014-12,IT,310,322.2,725,0.883,0.889,455
204,2005-01,Operations,310,480.3,307,0.852,0.916,532
204,2005-02,Operations,280,454.3,216,0.762,0.912,815
204,2005-03,Operations,310,461.4,693,0.766,0.915,1240
204,2005-04,Operations,300,574.5,160,0.912,0.979,220
204,2005-05,Operations,310,527.9,268,0.795,0.92,682
204,2005-06,Operations,300,355.9,542,0.749,0.93,69
204,2005-07,Operations,310,446.7,174,0.957,0.869,753
204,2005-08,Operations,310,352.9,440,0.8,0.883,817
204,2005-09,Operations,300,438.6,578,0.691,0.955,690
204,2005-10,Operations,310,487.7,707,0.826,0.923,558
204,2005-11,Operations,300,577.5,492,0.811,0.939,616
204,2005-12,Operations,310,353.9,389,0.865,0.932,433
204,2006-01,Operations,310,578.3,92,0.84,0.905,303
204,2006-02,Operations,280,543.6,390,0.908,0.859,560
204,2006-03,Operations,310,318.4,481,0.92,0.843,301
204,2006-04,Operations,300,360.8,361,0.753,0.839,880
204,2006-05,Operations,310,534.5,105,0.82,0.993,524
204,2006-06,Operations,300,372.9,409,0.898,0.968,721
204,2006-07,Operations,310,468.0,436,0.842,0.992,668
204,2006-08,Operations,310,381.0,476,0.843,0.997,1144
204,2006-09,Operations,300,537.7,452,0.833,0.917,911
204,2006-10,Operations,310,392.6,214,0.795,0.893,154
204,2006-11,Operations,300,340.1,327,0.884,0.87,727
204,2006-12,Operations,310,610.7,472,0.9,0.879,940
204,2007-01,Operations,310,399.2,288,0.894,0.913,827
204,2007-02,Operations,280,301.8,234,0.793,0.966,485
204,2007-03,Operations,310,483.6,230,0.904,0.973,933
204,2007-04,Operations,300,483.0,279,0.853,0.93,144
204,2007-05,Operations,310,480.5,357,0.813,0.861,761
204,2007-06,Operations,300,444.9,49,0.89,0.895,710
204,2007-07,Operations,310,493.6,189,0.726,0.919,598
204,2007-08,Operations,310,609.1,243,0.771,0.849,837
204,2007-09,Operations,300,485.8,275,0.866,0.874,533
204,2007-10,Operations,310,365.2,358,0.792,0.854,939
204,2007-11,Operations,300,418.9,509,0.845,0.86,713
204,2007-12,Operations,310,590.9,208,0.943,0.9,694
204,2008-01,Operations,310,616.1,416,0.814,0.963,1010
204,2008-02,Operations,290,370.1,286,0.897,0.923,358
204,2008-03,Operations,310,397.0,575,0.735,0.906,627
204,2008-04,Operations,300,335.4,282,0.868,0.935,707
204,2008-05,Operations,310,323.5,319,0.913,0.936,509
204,2008-06,Operations,300,389.6,487,0.843,0.852,193
204,2008-07,Operations,310,591.2,173,0.78,0.86,408
204,2008-08,Operations,310,409.2,353,0.786,0.857,561
204,2008-09,Operations,300,325.2,370,0.843,0.838,835
204,2008-10,Operations,310,349.9,379,0.822,0.984,537
204,2008-11,Operations,300,445.7,340,0.866,0.959,693
204,2008-12,Operations,310,554.5,301,0.902,0.912,685
204,2009-01,Operations,310,323.0,432,0.817,0.899,647
204,2009-02,Operations,280,554.5,472,0.819,0.884,643
204,2009-03,Operations,310,467.8,207,0.861,0.872,848
204,2009-04,Operations,300,311.4,277,0.898,0.867,630
204,2009-05,Operations,310,391.9,338,0.868,0.908,641
204,2009-06,Operations,300,554.2,370,0.857,0.922,671
204,2009-07,Operations,310,473.7,319,0.803,0.919,585
204,2009-08,Operations,310,387.5,564,0.825,0.81,1062
204,2009-09,Operations,300,460.1,283,0.811,0.883,925
204,2009-10,Operations,310,496.0,252,0.82,0.822,548
204,2009-11,Operations,300,498.0,375,0.862,0.87,247
204,2009-12,Operations,310,605.8,191,0.739,0.862,490
204,2010-01,Operations,310,467.1,345,0.958,0.898,495
204,2010-02,Operations,280,447.9,437,0.701,0.879,644
204,2010-03,Operations,310,614.6,268,0.751,0.91,462
204,2010-04,Operations,300,474.1,346,0.844,0.889,1032
204,2010-05,Operations,310,360.4,361,0.918,0.992,868
204,2010-06,Operations,300,536.9,393,0.878,0.781,347
204,2010-07,Operations,310,588.9,324,0.861,0.934,429
204,2010-08,Operations,310,499.6,361,0.881,0.942,249
204,2010-09,Operations,300,364.5,244,0.898,0.872,1148
204,2010-10,Operations,310,584.7,183,0.789,0.852,437
204,2010-11,Operations,300,502.3,334,0.769,0.904,471
204,2010-12,Operations,310,394.4,385,0.861,0.903,618
204,2011-01,Operations,310,348.4,750,0.799,0.932,809
204,2011-02,Operations,280,286.9,474,0.724,0.883,103
204,2011-03,Operations,310,533.0,380,0.811,0.914,830
204,2011-04,Operations,300,467.9,174,0.796,0.924,628
204,2011-05,Operations,310,478.4,136,0.883,0.964,1129
204,2011-06,Operations,300,596.4,352,0.876,0.898,430
204,2011-07,Operations,310,506.8,226,0.917,0.916,302
204,2011-08,Operations,310,455.6,419,0.887,0.861,624
204,2011-09,Operations,300,481.2,407,0.695,0.886,489
204,2011-10,Operations,310,418.9,546,0.773,0.885,160
204,2011-11,Operations,300,333.5,170,0.85,0.93,371
204,2011-12,Operations,310,319.1,639,0.79,0.863,880
204,2012-01,Operations,310,324.1,338,0.839,0.923,1268
204,2012-02,Operations,290,523.7,386,0.752,0.802,863
204,2012-03,Operations,310,595.8,440,0.86,0.937,526
204,2012-04,Operations,300,583.2,582,0.84,0.954,539
204,2012-05,Operations,310,439.6,544,0.799,0.878,525
204,2012-06,Operations,300,363.5,415,0.823,0.918,412
204,2012-07,Operations,310,395.6,442,0.798,0.934,624
204,2012-08,Operations,310,479.0,688,0.88,0.969,405
204,2012-09,Operations,300,441.6,557,0.865,0.893,586
204,2012-10,Operations,310,442.7,290,0.792,0.865,795
204,2012-11,Operations,300,315.0,416,0.835,1.0,582
204,2012-12,Operations,310,545.7,239,0.809,0.897,708
204,2013-01,Operations,310,581.9,221,0.88,0.925,904
204,2013-02,Operations,280,486.2,499,0.821,0.827,617
204,2013-03,Operations,310,373.5,376,0.846,0.797,168
204,2013-04,Operations,300,595.8,319,0.752,0.963,358
204,2013-05,Operations,310,312.4,22,0.912,0.939,236
204,2013-06,Operations,300,308.5,412,0.918,0.825,1036
204,2013-07,Operations,310,512.2,691,0.928,0.731,816
204,2013-08,Operations,310,619.0,481,0.864,0.916,829
204,2013-09,Operations,300,359.7,53,0.868,0.915,917
204,2013-10,Operations,310,463.5,269,0.849,0.968,699
204,2013-11,Operations,300,537.8,545,0.767,0.87,379
204,2013-12,Operations,310,376.4,280,0.869,0.944,255
204,2014-01,Operations,310,407.3,246,0.885,0.918,835
204,2014-02,Operations,280,440.5,135,0.874,0.842,658
204,2014-03,Operations,310,559.2,305,0.786,0.93,238
204,2014-04,Operations,300,539.1,345,0.881,0.861,823
204,2014-05,Operations,310,390.8,561,0.732,0.819,631
204,2014-06,Operations,300,458.2,357,0.865,0.83,1044
204,2014-07,Operations,310,367.4,457,0.834,0.948,1550
204,2014-08,Operations,310,496.1,354,0.819,0.965,821
204,2014-09,Operations,300,519.3,265,0.876,0.855,496
204,2014-10,Operations,310,439.8,485,0.892,0.857,833
204,2014-11,Operations,300,483.4,338,0.879,0.918,919
204,2014-12,Operations,310,465.8,273,0.751,0.88,646
205,2005-01,Operations,310,572.9,476,0.886,0.875,763
205,2005-02,Operations,280,375.1,533,0.832,0.928,581
205,2005-03,Operations,310,482.1,145,0.8,0.878,554
205,2005-04,Operations,300,540.8,323,0.816,0.864,477
205,2005-05,Operations,310,559.3,515,0.862,0.879,835
205,2005-06,Operations,300,320.2,295,0.813,0.957,694
205,2005-07,Operations,310,599.0,549,0.819,0.847,482
205,2005-08,Operations,310,339.4,231,0.803,0.844,469
205,2005-09,Operations,300,516.9,470,0.732,0.837,642
205,2005-10,Operations,310,332.5,361,0.76,0.922,496
205,2005-11,Operations,300,396.0,432,0.832,0.816,646
205,2005-12,Operations,310,556.3,287,0.801,0.855,704
205,2006-01,Operations,310,434.9,617,0.932,0.897,855
205,2006-02,Operations,280,378.0,245,0.831,0.853,392
205,2006-03,Operations,310,372.0,330,0.861,0.936,431
205,2006-04,Operations,300,459.9,567,0.842,0.9,726
205,2006-05,Operations,310,535.9,496,0.882,0.9,652
205,2006-06,Operations,300,404.7,98,0.836,0.842,231
205,2006-07,Operations,310,376.5,166,0.864,0.804,946
205,2006-08,Operations,310,419.1,377,0.807,0.94,488
205,2006-09,Operations,300,526.4,272,0.805,0.882,433
205,2006-10,Operations,310,403.5,377,0.857,0.96,677
205,2006-11,Operations,300,354.1,542,0.784,0.931,460
205,2006-12,Operations,310,378.8,351,0.657,0.886,459
205,2007-01,Operations,310,446.0,444,0.786,0.925,837
205,2007-02,Operations,280,329.9,635,0.792,0.841,1065
205,2007-03,Operations,310,602.6,309,0.882,0.898,596
205,2007-04,Operations,300,440.3,138,0.76,0.899,171
205,2007-05,Operations,310,606.5,598,0.734,0.873,845
205,2007-06,Operations,300,572.6,390,0.798,0.856,557
205,2007-07,Operations,310,440.4,127,0.864,0.9,485
205,2007-08,Operations,310,535.7,546,0.839,0.905,550
205,2007-09,Operations,300,362.3,195,0.827,0.829,469
205,2007-10,Operations,310,413.9,351,0.868,0.933,1005
205,2007-11,Operations,300,322.1,463,0.845,0.919,988
205,2007-12,Operations,310,394.0,315,0.801,0.852,600
205,2008-01,Operations,310,408.1,336,0.727,0.887,360
205,2008-02,Operations,290,399.3,183,0.934,0.876,494
205,2008-03,Operations,310,583.6,242,0.889,0.93,743
205,2008-04,Operations,300,320.0,422,0.82,0.941,688
205,2008-05,Operations,310,606.4,330,0.876,0.906,440
205,2008-06,Operations,300,303.3,263,0.833,0.898,1124
205,2008-07,Operations,310,391.7,472,0.882,0.841,1050
205,2008-08,Operations,310,363.2,344,0.85,1.0,653
205,2008-09,Operations,300,509.7,452,0.847,0.958,735
205,2008-10,Operations,310,588.4,442,0.841,0.954,852
205,2008-11,Operations,300,566.5,227,0.843,0.962,387
205,2008-12,Operations,310,565.4,333,0.892,0.845,908
205,2009-01,Operations,310,511.3,348,0.882,0.977,943
205,2009-02,Operations,280,346.9,180,0.944,0.837,976
205,2009-03,Operations,310,532.4,480,0.876,0.856,575
205,2009-04,Operations,300,548.0,145,0.924,0.991,422
205,2009-05,Operations,310,440.9,634,0.948,0.798,921
205,2009-06,Operations,300,497.6,537,0.862,0.907,1152
205,2009-07,Operations,310,455.9,655,0.877,0.851,783
205,2009-08,Operations,310,532.6,205,0.849,0.774,437
205,2009-09,Operations,300,429.6,156,0.908,0.879,522
205,2009-10,Operations,310,380.6,448,0.933,0.932,855
205,2009-11,Operations,300,588.3,362,0.729,0.96,570
205,2009-12,Operations,310,351.0,427,0.955,0.965,280
205,2010-01,Operations,310,609.5,241,0.754,0.894,611
205,2010-02,Operations,280,303.4,251,0.814,0.852,183
205,2010-03,Operations,310,341.3,87,0.849,0.899,963
205,2010-04,Operations,300,317.3,528,0.755,0.896,548
205,2010-05,Operations,310,430.2,381,0.833,0.998,683
205,2010-06,Operations,300,534.6,215,0.789,0.79,478
205,2010-07,Operations,310,314.5,213,0.889,0.899,832
205,2010-08,Operations,310,320.7,220,0.907,0.898,932
205,2010-09,Operations,300,320.5,0,0.934,0.855,299
205,2010-10,Operations,310,488.3,55,0.888,0.903,715
205,2010-11,Operations,300,305.3,163,0.764,0.945,477
205,2010-12,Operations,310,524.8,362,0.872,0.816,768
205,2011-01,Operations,310,475.5,411,0.912,0.885,270
205,2011-02,Operations,280,514.3,310,0.942,0.914,784
205,2011-03,Operations,310,405.4,347,0.904,0.933,1354
205,2011-04,Operations,300,574.0,342,0.847,0.935,965
205,2011-05,Operations,310,491.3,77,0.881,0.955,553
205,2011-06,Operations,300,473.5,464,0.85,0.878,422
205,2011-07,Operations,310,476.2,400,0.814,0.818,810
205,2011-08,Operations,310,540.3,380,0.825,0.849,830
205,2011-09,Operations,300,522.0,202,0.784,0.882,941
205,2011-10,Operations,310,490.0,333,0.83,0.903,298
205,2011-11,Operations,300,460.7,391,0.953,1.0,575
205,2011-12,Operations,310,493.0,185,0.963,0.844,654
205,2012-01,Operations,310,611.0,341,0.921,0.831,470
205,2012-02,Operations,290,482.3,299,0.893,0.793,567
205,2012-03,Operations,310,326.2,479,0.795,0.895,697
205,2012-04,Operations,300,378.2,581,0.828,0.931,154
205,2012-05,Operations,310,420.6,451,0.898,0.815,634
205,2012-06,Operations,300,578.6,233,0.801,0.961,258
205,2012-07,Operations,310,451.0,402,0.876,0.907,791
205,2012-08,Operations,310,576.2,245,0.821,0.944,711
205,2012-09,Operations,300,347.2,102,0.918,0.878,104
205,2012-10,Operations,310,490.6,468,0.797,0.97,390
205,2012-11,Operations,300,466.2,458,0.848,0.934,1057
205,2012-12,Operations,310,330.8,57,0.828,0.926,958
205,2013-01,Operations,310,522.4,386,0.873,0.917,428
205,2013-02,Operations,280,357.8,206,0.734,0.916,427
205,2013-03,Operations,310,428.7,121,0.838,0.882,615
205,2013-04,Operations,300,397.1,296,0.787,0.838,739
205,2013-05,Operations,310,602.4,102,0.801,0.866,512
205,2013-06,Operations,300,406.6,189,0.934,0.899,528
205,2013-07,Operations,310,542.2,316,0.801,0.89,1550
205,2013-08,Operations,310,320.7,327,0.831,0.956,757
205,2013-09,Operations,300,377.4,455,0.876,0.888,825
205,2013-10,Operations,310,370.8,388,0.773,0.866,515
205,2013-11,Operations,300,303.0,163,0.883,0.864,362
205,2013-12,Operations,310,324.9,200,0.866,0.916,759
205,2014-01,Operations,310,349.5,260,0.861,0.82,734
205,2014-02,Operations,280,443.1,487,0.734,0.875,616
205,2014-03,Operations,310,524.1,459,0.792,0.909,870
205,2014-04,Operations,300,344.4,511,0.764,0.995,412
205,2014-05,Operations,310,370.4,254,0.826,0.884,1077
205,2014-06,Operations,300,455.0,59,0.768,0.848,754
205,2014-07,Operations,310,398.6,394,0.847,0.858,481
205,2014-08,Operations,310,501.1,450,0.751,0.796,458
205,2014-09,Operations,300,424.4,195,0.816,0.842,274
205,2014-10,Operations,310,537.4,412,0.721,0.978,223
205,2014-11,Operations,300,502.4,154,0.794,0.979,537
205,2014-12,Operations,310,446.4,431,0.771,0.902,1000
206,2005-01,Engineering,310,560.2,427,0.875,0.87,285
206,2005-02,Engineering,280,316.1,319,0.9,0.98,873
206,2005-03,Engineering,310,317.9,408,0.797,0.865,507
206,2005-04,Engineering,300,463.9,302,0.87,0.884,414
206,2005-05,Engineering,310,454.6,421,0.817,0.918,496
206,2005-06,Engineering,300,531.5,639,0.829,0.913,720
206,2005-07,Engineering,310,589.6,213,0.865,0.932,244
206,2005-08,Engineering,310,345.7,559,0.916,0.834,233
206,2005-09,Engineering,300,584.2,19,0.814,0.941,908
206,2005-10,Engineering,310,574.7,421,0.929,0.881,497
206,2005-11,Engineering,300,396.6,330,0.721,0.907,730
206,2005-12,Engineering,310,586.0,503,0.884,0.858,1005
206,2006-01,Engineering,310,568.8,524,0.912,0.93,525
206,2006-02,Engineering,280,406.0,353,0.877,0.941,541
206,2006-03,Engineering,310,465.0,435,0.837,0.928,373
206,2006-04,Engineering,300,350.4,71,0.87,0.889,775
206,2006-05,Engineering,310,614.6,260,0.812,0.969,1029
206,2006-06,Engineering,300,554.2,290,0.825,0.849,556
206,2006-07,Engineering,310,561.0,290,0.867,0.817,651
206,2006-08,Engineering,310,459.9,439,0.908,0.86,229
206,2006-09,Engineering,300,311.0,414,0.85,0.898,345
206,2006-10,Engineering,310,396.1,424,0.876,0.877,721
206,2006-11,Engineering,300,414.3,411,0.857,0.896,533
206,2006-12,Engineering,310,563.9,98,0.862,0.889,1020
206,2007-01,Engineering,310,614.0,128,0.819,0.913,557
206,2007-02,Engineering,280,319.0,115,0.927,0.998,682
206,2007-03,Engineering,310,578.6,411,0.813,0.965,1009
206,2007-04,Engineering,300,441.9,446,0.833,0.928,525
206,2007-05,Engineering,310,438.4,415,0.777,0.899,559
206,2007-06,Engineering,300,404.7,397,0.862,0.945,788
206,2007-07,Engineering,310,459.2,178,0.9,0.977,209
206,2007-08,Engineering,310,375.9,712,0.885,0.869,312
206,2007-09,Engineering,300,520.0,0,0.88,0.945,929
206,2007-10,Engineering,310,310.6,476,0.865,0.937,19
206,2007-11,Engineering,300,574.3,163,0.795,0.991,999
206,2007-12,Engineering,310,570.9,0,0.819,0.991,570
206,2008-01,Engineering,310,456.5,397,0.855,0.845,457
206,2008-02,Engineering,290,339.3,772,0.81,0.875,499
206,2008-03,Engineering,310,471.3,9,0.855,0.907,728
206,2008-04,Engineering,300,490.2,170,0.854,0.927,613
206,2008-05,Engineering,310,436.7,637,0.909,0.867,545
206,2008-06,Engineering,300,441.5,160,0.86,0.921,344
206,2008-07,Engineering,310,387.5,526,0.738,0.924,993
206,2008-08,Engineering,310,555.5,130,0.897,0.873,756
206,2008-09,Engineering,300,506.3,147,0.874,0.85,292
206,2008-10,Engineering,310,543.1,390,0.707,0.932,328
206,2008-11,Engineering,300,392.7,285,0.918,0.926,661
206,2008-12,Engineering,310,502.6,350,0.912,0.914,855
206,2009-01,Engineering,310,427.6,574,0.864,0.98,445
206,2009-02,Engineering,280,302.6,425,0.843,0.944,566
206,2009-03,Engineering,310,484.6,134,0.915,0.852,632
206,2009-04,Engineering,300,520.8,447,0.857,0.856,243
206,2009-05,Engineering,310,318.9,333,0.774,0.911,701
206,2009-06,Engineering,300,344.3,342,0.922,0.903,241
206,2009-07,Engineering,310,421.1,553,0.78,0.936,598
206,2009-08,Engineering,310,585.9,538,0.812,0.899,694
206,2009-09,Engineering,300,586.3,222,0.931,0.856,508
206,2009-10,Engineering,310,570.5,346,0.837,0.883,150
206,2009-11,Engineering,300,365.4,135,0.857,0.783,613
206,2009-12,Engineering,310,543.4,44,0.798,0.814,567
206,2010-01,Engineering,310,424.1,335,0.815,0.938,537
206,2010-02,Engineering,280,547.9,0,0.868,0.906,360
206,2010-03,Engineering,310,327.5,344,0.861,0.913,1048
206,2010-04,Engineering,300,426.5,368,0.924,0.887,827
206,2010-05,Engineering,310,496.0,416,0.843,0.879,593
206,2010-06,Engineering,300,536.4,197,0.844,0.896,725
206,2010-07,Engineering,310,610.6,626,0.782,0.852,686
206,2010-08,Engineering,310,474.2,217,0.944,0.933,717
206,2010-09,Engineering,300,354.5,421,0.825,0.871,458
206,2010-10,Engineering,310,410.6,476,0.928,0.844,374
206,2010-11,Engineering,300,525.4,330,0.893,0.874,1031
206,2010-12,Engineering,310,494.8,502,0.909,0.814,178
206,2011-01,Engineering,310,454.0,363,0.855,0.946,360
206,2011-02,Engineering,280,472.9,166,0.922,0.934,252
206,2011-03,Engineering,310,491.5,254,0.772,0.894,573
206,2011-04,Engineering,300,381.6,326,0.923,0.959,446
206,2011-05,Engineering,310,377.6,539,0.858,0.947,860
206,2011-06,Engineering,300,495.3,446,0.881,0.919,670
206,2011-07,Engineering,310,594.7,698,0.882,0.875,512
206,2011-08,Engineering,310,581.0,601,0.795,0.974,663
206,2011-09,Engineering,300,463.0,592,0.907,0.881,644
206,2011-10,Engineering,310,450.0,588,0.851,0.967,573
206,2011-11,Engineering,300,442.8,73,0.951,0.812,409
206,2011-12,Engineering,310,431.8,390,0.902,0.841,411
206,2012-01,Engineering,310,584.2,82,0.928,0.897,337
206,2012-02,Engineering,290,478.6,346,0.889,0.894,401
206,2012-03,Engineering,310,385.5,762,0.88,0.851,868
206,2012-04,Engineering,300,318.0,455,0.856,0.826,576
206,2012-05,Engineering,310,353.7,426,0.735,0.929,181
206,2012-06,Engineering,300,349.3,640,0.804,0.867,687
